date,SP500
,SPY
2006-12-22,106.4241893378
2006-12-26,107.0517722152
2006-12-27,107.7549605003
2006-12-28,107.5281329357
2006-12-29,107.0820118075
2007-01-03,106.8929812758
2007-01-04,107.1198201822
2007-01-05,106.2653983983
2007-01-08,106.7568845858
2007-01-09,106.6661537112
2007-01-10,107.0215205251
2007-01-11,107.490324561
2007-01-12,108.306937214
2007-01-16,108.0952245308
2007-01-17,108.14058959
2007-01-18,107.7776426518
2007-01-19,107.989367433
2007-01-22,107.656672185
2007-01-23,107.974241966
2007-01-24,108.843777875
2007-01-25,107.5659299686
2007-01-26,107.4676416533
2007-01-29,107.4071503709
2007-01-30,107.9666731835
2007-01-31,108.692555718
2007-02-01,109.3428215031
2007-02-02,109.4940436601
2007-02-05,109.5242945942
2007-02-06,109.5545341864
2007-02-07,109.7964993159
2007-02-08,109.6528338435
2007-02-09,108.8362204343
2007-02-12,108.4657168116
2007-02-13,109.3806298778
2007-02-14,110.0989436299
2007-02-15,110.2426083462
2007-02-16,110.1896745045
2007-02-20,110.4240700954
2007-02-21,110.3787050361
2007-02-22,110.2955308461
2007-02-23,109.8645472828
2007-02-26,109.7662476257
2007-02-27,105.4790366794
2007-02-28,106.5602860278
2007-03-01,106.2427162468
2007-03-02,104.851453802
2007-03-05,103.8533786437
2007-03-06,105.6302588364
2007-03-07,105.5244024948
2007-03-08,106.4166318972
2007-03-09,106.4468722455
2007-03-12,106.6056624288
2007-03-13,104.533884021
2007-03-14,105.3126890554
2007-03-15,105.4563537717
2007-03-16,105.1624249051
2007-03-19,106.4301722562
2007-03-20,107.0147062084
2007-03-21,108.7758841933
2007-03-22,108.6923797768
2007-03-23,108.851801854
2007-03-26,108.7075654345
2007-03-27,108.4494639108
2007-03-28,107.6599721638
2007-03-29,107.7738372679
2007-03-30,107.7966104405
2007-04-02,107.9180744466
2007-04-03,109.0795434493
2007-04-04,109.2010074553
2007-04-05,109.4970678093
2007-04-09,109.6488917438
2007-04-10,109.7779432648
2007-04-11,109.3300582171
2007-04-12,109.8159020952
2007-04-13,110.3169308718
2007-04-16,111.3645241425
2007-04-17,111.6605844966
2007-04-18,111.7972341603
2007-04-19,111.7668628449
2007-04-20,112.8220542584
2007-04-23,112.3969431425
2007-04-24,112.4424887287
2007-04-25,113.4749077286
2007-04-26,113.6039584905
2007-04-27,113.512866559
2007-04-30,112.5715394905
2007-05-01,112.8600130887
2007-05-02,113.5204533148
2007-05-03,114.1353593417
2007-05-04,114.5680579725
2007-05-07,114.5908311451
2007-05-08,114.4390072106
2007-05-09,114.7502539815
2007-05-10,113.5508253894
2007-05-11,114.5225123863
2007-05-14,114.2719976184
2007-05-15,114.3023689339
2007-05-16,115.084273166
2007-05-17,114.8565315707
2007-05-18,115.8585784961
2007-05-21,115.7978464931
2007-05-22,115.7067545616
2007-05-23,115.7219402194
2007-05-24,114.6743363208
2007-05-25,115.1525919248
2007-05-29,115.5701162849
2007-05-30,116.5114319664
2007-05-31,116.3899793473
2007-06-01,116.9669151568
2007-06-04,116.9821008146
2007-06-05,116.5190301092
2007-06-06,115.2664570289
2007-06-07,113.1864455173
2007-06-08,114.659149904
2007-06-11,114.8565315707
2007-06-12,113.6039584905
2007-06-13,115.3044158593
2007-06-14,116.0407745052
2007-06-15,116.697882905
2007-06-18,116.5606479697
2007-06-19,116.8503571026
2007-06-20,115.2264787286
2007-06-21,115.8668776772
2007-06-22,114.7766761482
2007-06-25,114.2277600409
2007-06-26,113.0536842472
2007-06-27,114.6623119233
2007-06-28,114.647072661
2007-06-29,114.6851826336
2007-07-02,115.7220227296
2007-07-03,116.1413353497
2007-07-05,116.0193518747
2007-07-06,116.6292601007
2007-07-09,116.7207536154
2007-07-10,115.058753833
2007-07-11,115.8745083629
2007-07-12,117.704221605
2007-07-13,118.0549228565
2007-07-16,118.0396721585
2007-07-17,117.9786800399
2007-07-18,117.7652137237
2007-07-19,118.2226477521
2007-07-20,117.0257020105
2007-07-23,117.3840225119
2007-07-24,115.3484629659
2007-07-25,115.5847999924
2007-07-26,112.8478493791
2007-07-27,110.6293142395
2007-07-30,112.3599253904
2007-07-31,111.0943675179
2007-08-01,111.6356529395
2007-08-02,112.527650286
2007-08-03,109.6305947895
2007-08-06,111.4679394797
2007-08-07,112.6572537732
2007-08-08,114.2277600409
2007-08-09,110.8427797933
2007-08-10,110.3243658444
2007-08-13,110.7207963184
2007-08-14,109.0283065758
2007-08-15,107.5264116767
2007-08-16,108.3345469566
2007-08-17,110.3243658444
2007-08-20,110.2709929757
2007-08-21,110.4920793042
2007-08-22,111.8033778351
2007-08-23,111.7042757438
2007-08-24,113.0841864056
2007-08-27,112.0320948493
2007-08-28,109.5696026708
2007-08-29,111.7195150061
2007-08-30,111.4221866233
2007-08-31,112.5200188379
2007-09-04,113.6559732233
2007-09-05,112.6724930355
2007-09-06,112.9317122081
2007-09-07,111.3612059404
2007-09-10,111.1477281884
2007-09-11,112.443787457
2007-09-12,112.7334851541
2007-09-13,113.526369736
2007-09-14,113.518738288
2007-09-17,112.9088414977
2007-09-18,116.2328296267
2007-09-19,116.9189692336
2007-09-20,116.0955946914
2007-09-21,116.4071971603
2007-09-24,116.1927212862
2007-09-25,115.9629225882
2007-09-26,116.5757152863
2007-09-27,117.2650998906
2007-09-28,116.8744506064
2007-10-01,118.1919507328
2007-10-02,118.0310878908
2007-10-03,117.7936339087
2007-10-04,117.9774748587
2007-10-05,119.3792344311
2007-10-08,118.7434628589
2007-10-09,119.8617992114
2007-10-10,119.6626461613
2007-10-11,119.0881551611
2007-10-12,119.7469056073
2007-10-15,118.7357960851
2007-10-16,117.7936339087
2007-10-17,118.1536490348
2007-10-18,117.7246972867
2007-10-19,114.6454224618
2007-10-22,115.3118281921
2007-10-23,116.2463350843
2007-10-24,116.0318592102
2007-10-25,116.3076148903
2007-10-26,117.6710727647
2007-10-29,118.0617343047
2007-10-30,117.2421217826
2007-10-31,118.460039639
2007-11-01,115.6871669081
2007-11-02,115.8173833362
2007-11-05,114.9365017318
2007-11-06,116.4838005562
2007-11-07,113.2972881773
2007-11-08,112.7227971772
2007-11-09,111.1754975868
2007-11-12,110.0724733345
2007-11-13,113.4275046054
2007-11-14,113.1134464614
2007-11-15,111.4818881909
2007-11-16,111.673385191
2007-11-19,110.1184310825
2007-11-20,110.7925035867
2007-11-21,108.5251745101
2007-11-23,110.4018543025
2007-11-26,107.9660063339
2007-11-27,109.2069145541
2007-11-28,112.6998183032
2007-11-29,112.7381085113
2007-11-30,113.8717791775
2007-12-03,113.1211025114
2007-12-04,112.110004479
2007-12-05,113.9866727816
2007-12-06,115.618230286
2007-12-07,115.595252178
2007-12-10,116.4914566063
2007-12-11,113.2972881773
2007-12-12,114.4156237638
2007-12-13,114.1781697817
2007-12-14,112.7304524612
2007-12-17,111.1218845547
2007-12-18,111.7423333029
2007-12-19,111.7423333029
2007-12-20,112.4470407311
2007-12-21,114.0597610586
2007-12-24,114.9067515831
2007-12-26,115.1531562326
2007-12-27,113.7055567331
2007-12-28,113.4206614394
2007-12-31,112.5813670417
2008-01-02,111.5957592239
2008-01-03,111.5418655458
2008-01-04,108.808371451
2008-01-07,108.7159748087
2008-01-08,106.9603816249
2008-01-09,108.0845713163
2008-01-10,108.7929676473
2008-01-11,107.9151710554
2008-01-14,108.7852722904
2008-01-15,106.3905787173
2008-01-16,105.4742799311
2008-01-17,102.7407858363
2008-01-18,101.6858928566
2008-01-22,100.6540982676
2008-01-23,103.0718910012
2008-01-24,103.9419914662
2008-01-25,102.4404867388
2008-01-28,104.1344908877
2008-01-29,104.6503885672
2008-01-30,103.8803908814
2008-01-31,105.7745782586
2008-02-01,107.4762785344
2008-02-04,106.1210864573
2008-02-05,103.2797934564
2008-02-06,102.4481944156
2008-02-07,103.1257846792
2008-02-08,102.4635974494
2008-02-11,102.9871904858
2008-02-12,103.9419914662
2008-02-13,105.0045805728
2008-02-14,104.0805856597
2008-02-15,104.0574864991
2008-02-19,104.3500894698
2008-02-20,104.6580839241
2008-02-21,103.7879826891
2008-02-22,104.4270823084
2008-02-25,105.7437837412
2008-02-26,106.5368805876
2008-02-27,106.4290809116
2008-02-28,105.3895794157
2008-02-29,103.0410957138
2008-03-03,102.7946910643
2008-03-04,102.4019960945
2008-03-05,103.0487918406
2008-03-06,100.9158951708
2008-03-07,99.8764052248
2008-03-10,98.559703792
2008-03-11,102.101697767
2008-03-12,101.1468967865
2008-03-13,101.3701907254
2008-03-14,99.7994008362
2008-03-17,98.7907054077
2008-03-18,102.8947946134
2008-03-19,100.3461038132
2008-03-20,102.1955959048
2008-03-24,104.238269034
2008-03-25,104.3388591176
2008-03-26,103.0621809646
2008-03-27,102.7372116639
2008-03-28,101.7545586232
2008-03-31,102.1104837184
2008-04-01,105.7006378509
2008-04-02,105.7702713663
2008-04-03,106.0333399103
2008-04-04,105.9172835356
2008-04-07,105.9714515335
2008-04-08,105.8631279175
2008-04-09,105.0971213351
2008-04-10,105.2441335044
2008-04-11,103.2014603752
2008-04-14,102.8532680387
2008-04-15,103.0931367591
2008-04-16,105.8863393472
2008-04-17,106.0410850489
2008-04-18,107.1475279968
2008-04-21,107.201695221
2008-04-22,106.7297129773
2008-04-23,106.5594893783
2008-04-24,107.0237380896
2008-04-25,108.0141246627
2008-04-28,108.0373360924
2008-04-29,107.6117767081
2008-04-30,106.9773043978
2008-05-01,109.190201126
2008-05-02,109.4919597708
2008-05-05,108.9658219089
2008-05-06,109.9097856227
2008-05-07,107.9522239061
2008-05-08,107.6736774648
2008-05-09,107.4724972975
2008-05-12,108.6795419352
2008-05-13,108.6950082263
2008-05-14,108.9193990495
2008-05-15,110.2811777828
2008-05-16,110.3817678664
2008-05-19,110.6835257374
2008-05-20,109.7859841094
2008-05-21,107.9290124764
2008-05-22,107.9444795413
2008-05-23,106.4975886216
2008-05-27,107.2868074074
2008-05-28,107.7820003071
2008-05-29,108.3236160662
2008-05-30,108.5944297488
2008-06-02,107.4724972975
2008-06-03,106.8457693521
2008-06-04,106.7916137339
2008-06-05,108.927132582
2008-06-06,105.4530348243
2008-06-09,105.7083706096
2008-06-10,105.1822327478
2008-06-11,103.6347525182
2008-06-12,104.0293561081
2008-06-13,105.3447119819
2008-06-16,105.4066127386
2008-06-17,104.895952774
2008-06-18,103.8746104063
2008-06-19,104.0061446784
2008-06-20,102.326528207
2008-06-23,102.2254265191
2008-06-24,102.0232348084
2008-06-25,102.505390434
2008-06-26,99.7213110141
2008-06-27,99.1769405803
2008-06-30,99.5268976126
2008-07-01,99.8379693204
2008-07-02,98.1270795935
2008-07-03,98.2281758377
2008-07-07,97.2249738183
2008-07-08,98.9514139421
2008-07-09,97.0461115913
2008-07-10,97.4427275911
2008-07-11,96.3073160909
2008-07-14,95.4363235524
2008-07-15,94.0909428099
2008-07-16,96.4006394696
2008-07-17,97.3649553869
2008-07-18,97.9715468503
2008-07-21,98.0259841269
2008-07-22,99.138059922
2008-07-23,99.6746520466
2008-07-24,97.6060386434
2008-07-25,97.5827091597
2008-07-28,96.1517833477
2008-07-29,98.2048463539
2008-07-30,99.9546159615
2008-07-31,98.6325701466
2008-08-01,98.1115291965
2008-08-04,97.2016443345
2008-08-05,99.822412702
2008-08-06,100.2656814479
2008-08-07,98.7725517152
2008-08-08,100.6078601709
2008-08-11,101.6499545138
2008-08-12,100.5923152178
2008-08-13,99.9857291981
2008-08-14,100.7400634304
2008-08-15,101.2300028089
2008-08-18,99.8457414081
2008-08-19,98.7569950968
2008-08-20,99.2158266824
2008-08-21,99.3869160439
2008-08-22,100.8256085
2008-08-25,98.7803245806
2008-08-26,99.068066027
2008-08-27,100.0323881657
2008-08-28,101.2455594272
2008-08-29,100.1568068945
2008-09-02,99.534670478
2008-09-03,99.4491254084
2008-09-04,96.4550767463
2008-09-05,96.7583693673
2008-09-08,98.7569950968
2008-09-09,95.8251612429
2008-09-10,96.2139989335
2008-09-11,97.6060386434
2008-09-12,98.0570856985
2008-09-15,93.3910334116
2008-09-16,94.954162483
2008-09-17,90.6847269735
2008-09-18,93.3754830146
2008-09-19,97.0623821157
2008-09-22,94.8649459856
2008-09-23,92.706617893
2008-09-24,93.0037771995
2008-09-25,94.4583060702
2008-09-26,94.5052239852
2008-09-29,87.0996420203
2008-09-30,90.7046828501
2008-10-01,90.7594231545
2008-10-02,87.4671848462
2008-10-03,86.2863567155
2008-10-06,81.8914961855
2008-10-07,78.2238942257
2008-10-08,76.2532456128
2008-10-09,70.9277920877
2008-10-10,69.2073848664
2008-10-13,79.2561391841
2008-10-14,78.0831326609
2008-10-15,70.3960291305
2008-10-16,73.3285454384
2008-10-17,72.8906245671
2008-10-20,77.2698481382
2008-10-21,74.9629376553
2008-10-22,70.8808733907
2008-10-23,71.701980303
2008-10-24,68.0656592992
2008-10-27,65.6492627334
2008-10-28,73.3207293049
2008-10-29,72.7889663478
2008-10-30,75.3070211328
2008-10-31,75.7214826557
2008-11-03,75.9404430913
2008-11-04,78.5210597883
2008-11-05,75.2209998724
2008-11-06,71.0529159115
2008-11-07,73.3989289578
2008-11-10,72.4370604808
2008-11-11,70.2005280433
2008-11-12,67.1116132117
2008-11-13,71.2953349136
2008-11-14,67.7372190367
2008-11-17,66.8379124716
2008-11-18,68.0969402551
2008-11-19,63.733354425
2008-11-20,59.0022257689
2008-11-21,62.1849834684
2008-11-24,66.4938289941
2008-11-25,66.9864956439
2008-11-26,69.5749276923
2008-11-28,70.4507686529
2008-12-01,64.2103778597
2008-12-02,66.6815084738
2008-12-03,68.2846197348
2008-12-04,66.7049732963
2008-12-05,68.7616423876
2008-12-08,71.1623957383
2008-12-09,69.9893892151
2008-12-10,70.4664126499
2008-12-11,68.7694639951
2008-12-12,69.5905654333
2008-12-15,68.6208816048
2008-12-16,71.8505572192
2008-12-17,71.1545741308
2008-12-18,69.8251690839
2008-12-19,69.5274920905
2008-12-22,68.6366162271
2008-12-23,67.9270763213
2008-12-24,68.3212677858
2008-12-26,68.7154592503
2008-12-29,68.5183635181
2008-12-30,70.1424299868
2008-12-31,71.1436739415
2009-01-02,73.288076297
2009-01-05,73.2013533864
2009-01-06,73.6901531676
2009-01-07,71.482678601
2009-01-08,71.7743826499
2009-01-09,70.2370319964
2009-01-12,68.5498933166
2009-01-13,68.6760377387
2009-01-14,66.5158700899
2009-01-15,66.5395207894
2009-01-16,67.059850369
2009-01-20,63.5200125943
2009-01-21,66.2635875526
2009-01-22,65.2386873797
2009-01-23,65.5225060225
2009-01-26,65.9718835037
2009-01-27,66.642008205
2009-01-28,68.8967833821
2009-01-29,66.6577790171
2009-01-30,65.3017595907
2009-02-02,65.1046638585
2009-02-03,66.0191849027
2009-02-04,65.6959510553
2009-02-05,66.6735443105
2009-02-06,68.5735495347
2009-02-09,68.6681515443
2009-02-10,65.5225060225
2009-02-11,65.9088112926
2009-02-12,65.9561189986
2009-02-13,65.2465727857
2009-02-17,62.4556964285
2009-02-18,62.3059020952
2009-02-19,61.6357773939
2009-02-20,61.036604791
2009-02-23,58.852787231
2009-02-24,61.0839117087
2009-02-25,60.6029981219
2009-02-26,59.6175194606
2009-02-27,58.2851499454
2009-03-02,55.6598332148
2009-03-03,55.2419918392
2009-03-04,56.5507098666
2009-03-05,54.2407478844
2009-03-06,54.335349894
2009-03-09,53.6967620866
2009-03-10,56.8975944134
2009-03-11,57.2681351785
2009-03-12,59.522911144
2009-03-13,59.9880539186
2009-03-16,59.8067297868
2009-03-17,61.6357773939
2009-03-18,63.0154475197
2009-03-19,62.2349499967
2009-03-20,60.9194755276
2009-03-23,65.2952601238
2009-03-24,64.0087298878
2009-03-25,64.6837591403
2009-03-26,66.0020562902
2009-03-27,64.8108267962
2009-03-30,62.5713153476
2009-03-31,63.151043858
2009-04-01,64.374040266
2009-04-02,66.2561844548
2009-04-03,66.9153330297
2009-04-06,66.3911888758
2009-04-07,64.8425937102
2009-04-08,65.5414459642
2009-04-09,68.1462669969
2009-04-13,68.1621532334
2009-04-14,66.9868036228
2009-04-15,67.7015429075
2009-04-16,68.6942341524
2009-04-17,69.1548444784
2009-04-20,66.2561844548
2009-04-21,67.5506522499
2009-04-22,67.1376950745
2009-04-23,67.7968436494
2009-04-24,68.8213018084
2009-04-27,68.1700899985
2009-04-28,67.9556718662
2009-04-29,69.4010295247
2009-04-30,69.4248533204
2009-05-01,69.7981060227
2009-05-04,72.1726218924
2009-05-05,71.9264368461
2009-05-06,73.1732562556
2009-05-07,72.1567420091
2009-05-08,73.8403479489
2009-05-11,72.4585177651
2009-05-12,72.2440988386
2009-05-13,70.4254876837
2009-05-14,71.0290455489
2009-05-15,70.4493114794
2009-05-18,72.4505802059
2009-05-19,72.3632233763
2009-05-20,71.8787892546
2009-05-21,70.8463879774
2009-05-22,70.6954973198
2009-05-26,72.5061709156
2009-05-27,71.2116975614
2009-05-28,72.2043888064
2009-05-29,73.482975924
2009-06-01,75.2618770467
2009-06-02,75.3254100806
2009-06-03,74.372429662
2009-06-04,75.071281916
2009-06-05,75.0871681525
2009-06-08,74.7774492783
2009-06-09,75.1586387456
2009-06-10,74.968044409
2009-06-11,75.301587079
2009-06-12,75.5080684463
2009-06-15,73.776814915
2009-06-16,72.7761797576
2009-06-17,72.7047091646
2009-06-18,73.2367900836
2009-06-19,73.5053646853
2009-06-22,71.3011605204
2009-06-23,71.3570634101
2009-06-24,71.9720079746
2009-06-25,73.5373104487
2009-06-26,73.3456358684
2009-06-29,74.0324534092
2009-06-30,73.4334853201
2009-07-01,73.7369664784
2009-07-02,71.7244305047
2009-07-06,71.7164482566
2009-07-07,70.3268382969
2009-07-08,70.2789224471
2009-07-09,70.41468695
2009-07-10,70.2469766837
2009-07-13,71.9560314991
2009-07-14,72.3633321955
2009-07-15,74.4796869088
2009-07-16,74.3598924923
2009-07-17,75.1744858989
2009-07-20,75.9731100177
2009-07-21,76.3245070258
2009-07-22,76.3085369393
2009-07-23,77.9936346284
2009-07-24,78.3130794841
2009-07-27,78.5446804785
2009-07-28,78.1773141826
2009-07-29,77.9856467899
2009-07-30,78.8002401965
2009-07-31,78.9120475732
2009-08-03,80.2138064839
2009-08-04,80.4214487548
2009-08-05,80.1898477603
2009-08-06,79.7745632186
2009-08-07,80.8207608141
2009-08-10,80.6530497492
2009-08-11,79.6467833596
2009-08-12,80.5013111666
2009-08-13,81.1162517381
2009-08-14,80.4933249255
2009-08-17,78.512737111
2009-08-18,79.1356639236
2009-08-19,79.8304669069
2009-08-20,80.6530497492
2009-08-21,82.2343255043
2009-08-24,82.2263392631
2009-08-25,82.3860640868
2009-08-26,82.394050328
2009-08-27,82.5777338753
2009-08-28,82.5617613929
2009-08-31,81.8270272037
2009-09-01,80.0221366954
2009-09-02,79.7186595303
2009-09-03,80.3815175488
2009-09-04,81.5075775562
2009-09-08,82.2103667807
2009-09-09,82.8412798345
2009-09-10,83.6878214003
2009-09-11,83.671848918
2009-09-14,84.0791472185
2009-09-15,84.4305418307
2009-09-16,85.7083404207
2009-09-17,85.5805605617
2009-09-18,85.6351305477
2009-09-21,85.4184749513
2009-09-22,85.9159803949
2009-09-23,85.2018193549
2009-09-24,84.2629784372
2009-09-25,83.8136186817
2009-09-28,85.3141592938
2009-09-29,85.0573822906
2009-09-30,84.7283867554
2009-10-01,82.6260250422
2009-10-02,82.2408595374
2009-10-05,83.4685745837
2009-10-06,84.6641925046
2009-10-07,84.8968966637
2009-10-08,85.5468634529
2009-10-09,86.0684417405
2009-10-12,86.4054615571
2009-10-13,86.2289273675
2009-10-14,87.7134194169
2009-10-15,88.0343906708
2009-10-16,87.3763996003
2009-10-19,88.0985849216
2009-10-20,87.6331766034
2009-10-21,86.8467970313
2009-10-22,87.7294679796
2009-10-23,86.7264328111
2009-10-26,85.7875918933
2009-10-27,85.3944021073
2009-10-28,83.7815215563
2009-10-29,85.5789605783
2009-10-30,83.0994576417
2009-11-02,83.7093030242
2009-11-03,83.9741043086
2009-11-04,84.190759905
2009-11-05,85.7394462052
2009-11-06,85.964126083
2009-11-09,87.9220507319
2009-11-10,87.9380992946
2009-11-11,88.3874590501
2009-11-12,87.4887395391
2009-11-13,87.9621721387
2009-11-16,89.238032873
2009-11-17,89.3423485306
2009-11-18,89.2861785611
2009-11-19,88.1226577657
2009-11-20,87.8097107931
2009-11-23,88.9250859005
2009-11-24,89.0614986834
2009-11-25,89.374445656
2009-11-27,87.9220507319
2009-11-30,88.2189491418
2009-12-01,89.3102514052
2009-12-02,89.2701299984
2009-12-03,88.5720175211
2009-12-04,89.0775472461
2009-12-07,88.9411344632
2009-12-08,87.9541478573
2009-12-09,88.2831433926
2009-12-10,88.7806488362
2009-12-11,89.1577900596
2009-12-14,89.767635442
2009-12-15,89.3503728119
2009-12-16,89.4867855948
2009-12-17,88.4115318942
2009-12-18,88.9091897991
2009-12-21,89.8127220791
2009-12-22,90.1354121791
2009-12-23,90.3128917341
2009-12-24,90.7404561165
2009-12-28,90.9340701765
2009-12-29,90.8049941365
2009-12-30,90.7727251265
2009-12-31,89.9014618566
2010-01-04,91.426172579
2010-01-05,91.668190154
2010-01-06,91.732728174
2010-01-07,92.119956294
2010-01-08,92.426511889
2010-01-11,92.555587929
2010-01-12,91.6923919115
2010-01-13,92.4668481515
2010-01-14,92.716932979
2010-01-15,91.6762574065
2010-01-19,92.8218072615
2010-01-20,91.877938719
2010-01-21,90.1112104216
2010-01-22,88.1024645491
2010-01-25,88.5542306891
2010-01-26,88.1831370741
2010-01-27,88.6026342041
2010-01-28,87.5861603892
2010-01-29,86.6342245942
2010-02-01,87.9814557617
2010-02-02,89.0463330916
2010-02-03,88.6026342041
2010-02-04,85.8678356067
2010-02-05,86.0453151617
2010-02-08,85.4241367193
2010-02-09,86.4970813017
2010-02-10,86.3276689992
2010-02-11,87.2312012792
2010-02-12,87.1585960067
2010-02-16,88.5300289316
2010-02-17,88.9495260616
2010-02-18,89.4738974741
2010-02-19,89.6594442816
2010-02-22,89.6755787866
2010-02-23,88.5864996991
2010-02-24,89.4012922016
2010-02-25,89.2802834141
2010-02-26,89.3367541816
2010-03-01,90.2644882191
2010-03-02,90.5145730466
2010-03-03,90.5952455716
2010-03-04,90.8695321565
2010-03-05,92.168359809
2010-03-08,92.184494314
2010-03-09,92.3377721115
2010-03-10,92.749201989
2010-03-11,93.136430109
2010-03-12,93.1444973615
2010-03-15,93.168699119
2010-03-16,93.9108863489
2010-03-17,94.4675267714
2010-03-18,94.4191232564
2010-03-19,93.9434619145
2010-03-22,94.4457034113
2010-03-23,95.1099582942
2010-03-24,94.6482201439
2010-03-25,94.4943074272
2010-03-26,94.437602742
2010-03-29,95.0370522705
2010-03-30,95.1018576249
2010-03-31,94.7778308528
2010-04-01,95.4258843971
2010-04-05,96.2035486502
2010-04-06,96.4303673907
2010-04-07,95.8795218781
2010-04-08,96.2116493195
2010-04-09,96.8435015252
2010-04-12,96.997414242
2010-04-13,97.0703202657
2010-04-14,98.172011291
2010-04-15,98.2530179841
2010-04-16,96.6895888085
2010-04-19,97.0541189271
2010-04-20,97.9208905426
2010-04-21,97.7426758179
2010-04-22,98.0342999129
2010-04-23,98.6742527879
2010-04-26,98.3016219999
2010-04-27,95.9767299097
2010-04-28,96.7057901471
2010-04-29,97.904689204
2010-04-30,96.2440519968
2010-05-03,97.4915550695
2010-05-04,95.1990656566
2010-05-05,94.6320188053
2010-05-06,91.4889607356
2010-05-07,90.1280466725
2010-05-10,94.0973746313
2010-05-11,93.8300525443
2010-05-12,95.1423609715
2010-05-13,93.9596632531
2010-05-14,92.2585226994
2010-05-17,92.3071267152
2010-05-18,91.0515229731
2010-05-19,90.5330801377
2010-05-20,87.1145976915
2010-05-21,88.3864027722
2010-05-24,87.2523090697
2010-05-25,87.341416432
2010-05-26,86.8148729273
2010-05-27,89.7230132073
2010-05-28,88.5970201741
2010-06-01,87.1064970222
2010-06-02,89.3746844273
2010-06-03,89.6825098608
2010-06-04,86.5313495017
2010-06-07,85.4539604843
2010-06-08,86.3693361156
2010-06-09,85.9075979653
2010-06-10,88.4188054494
2010-06-11,88.8481409225
2010-06-14,88.7104295444
2010-06-15,90.727496201
2010-06-16,90.6950935238
2010-06-17,90.8409055712
2010-06-18,90.9391504885
2010-06-21,90.678696464
2010-06-22,89.1810858232
2010-06-23,88.9043534222
2010-06-24,87.4311603462
2010-06-25,87.7974238181
2010-06-28,87.5206914171
2010-06-29,84.818480913
2010-06-30,84.0127012747
2010-07-01,83.6382986145
2010-07-02,83.1825040717
2010-07-06,83.7278296855
2010-07-07,86.3649266834
2010-07-08,87.2195414513
2010-07-09,87.8706765125
2010-07-12,87.9276508304
2010-07-13,89.2543385176
2010-07-14,89.2461993293
2010-07-15,89.2706168941
2010-07-16,86.812582038
2010-07-19,87.3253508987
2010-07-20,88.2939143023
2010-07-21,87.1462887569
2010-07-22,89.0915547523
2010-07-23,89.8647776375
2010-07-26,90.800784288
2010-07-27,90.7926450998
2010-07-28,90.2066235447
2010-07-29,89.7671073783
2010-07-30,89.7508290018
2010-08-02,91.7774868799
2010-08-03,91.3379707135
2010-08-04,91.9484098334
2010-08-05,91.8507395743
2010-08-06,91.476336914
2010-08-09,91.96468821
2010-08-10,91.4681977258
2010-08-11,88.9613277401
2010-08-12,88.4160021263
2010-08-13,88.1555481018
2010-08-16,88.1148521605
2010-08-17,89.1973641998
2010-08-18,89.3601479651
2010-08-19,87.8055630064
2010-08-20,87.5206914171
2010-08-23,87.1869846982
2010-08-24,85.892853764
2010-08-25,86.2265604829
2010-08-26,85.6486781161
2010-08-27,86.9753658033
2010-08-30,85.7137916222
2010-08-31,85.7137916222
2010-09-01,88.2776359258
2010-09-02,89.0996939406
2010-09-03,90.2554586742
2010-09-07,89.2380601411
2010-09-08,89.8647776375
2010-09-09,90.279876239
2010-09-10,90.7356707819
2010-09-13,91.7449301268
2010-09-14,91.6879558089
2010-09-15,92.0379409044
2010-09-16,92.0135233396
2010-09-17,92.0478137397
2010-09-20,93.4552476417
2010-09-21,93.2670442711
2010-09-22,92.8088099774
2010-09-23,92.055996495
2010-09-24,93.9543957116
2010-09-27,93.5043441732
2010-09-28,93.8316543829
2010-09-29,93.667999278
2010-09-30,93.3897855997
2010-10-01,93.7825578514
2010-10-04,93.0788409005
2010-10-05,94.9526918513
2010-10-06,94.9445090961
2010-10-07,94.8299505227
2010-10-08,95.3618296135
2010-10-11,95.4518399212
2010-10-12,95.74641911
2010-10-13,96.4910498372
2010-10-14,96.114643096
2010-10-15,96.3110292218
2010-10-18,96.785629026
2010-10-19,95.5173019632
2010-10-20,96.450136061
2010-10-21,96.6628876973
2010-10-22,96.8429083127
2010-10-25,97.1293047462
2010-10-26,97.1456702567
2010-10-27,96.8674565784
2010-10-28,96.8838220889
2010-10-29,96.9574668861
2010-11-01,96.9901979071
2010-11-02,97.7593769
2010-11-03,98.1521491517
2010-11-04,100.0423656131
2010-11-05,100.4187723543
2010-11-08,100.2305689837
2010-11-09,99.5104865222
2010-11-10,99.9114415292
2010-11-11,99.535034788
2010-11-12,98.3567180328
2010-11-15,98.2176111937
2010-11-16,96.6874359631
2010-11-17,96.7365324945
2010-11-18,98.160331907
2010-11-19,98.43036283
2010-11-22,98.3485352776
2010-11-23,96.9247358651
2010-11-24,98.3567180328
2010-11-26,97.2111322987
2010-11-29,97.5057114875
2010-11-30,96.9574668861
2010-12-01,99.0195212076
2010-12-02,100.2878482704
2010-12-03,100.5578791935
2010-12-06,100.4515033753
2010-12-07,100.508782662
2010-12-08,100.877006648
2010-12-09,101.2697788997
2010-12-10,101.8589372773
2010-12-13,101.9243993192
2010-12-14,102.0144096269
2010-12-15,101.547992578
2010-12-16,102.1371509556
2010-12-17,102.2457852142
2010-12-20,102.4925570208
2010-12-21,103.1423894449
2010-12-22,103.4631927936
